settlement_name_record_id,source_place_code,canonical_name,ascii_name,place_slug,place_type_code,settlement_scale,urbanity,parent_source_place_code,major_city_source_place_code,region_code,region_name,country_code_sim,is_national_capital,is_regional_anchor,terrain_zone_code,location_character,dominant_function,property_context_tags,naming_origin,naming_influence,nickname,nickname_reason,naming_status_code,feature_lifecycle_status_code,spatial_assignment_status,source_created_on,source_basis,source_dataset_id,runtime_effect_scope,record_status
NG-NAM-SET-000052,NGP-000052,Crescenton Fields,Crescenton Fields,crescenton-fields,VILLAGE,rural_settlement,rural,NGP-000026,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Crescenton,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000053,NGP-000053,Elmtree Hollow,Elmtree Hollow,elmtree-hollow,VILLAGE,rural_settlement,rural,NGP-000027,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Elmtree,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000054,NGP-000054,Elmtree Brook,Elmtree Brook,elmtree-brook,VILLAGE,rural_settlement,rural,NGP-000027,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Elmtree,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000055,NGP-000055,Faircross Cross,Faircross Cross,faircross-cross,VILLAGE,rural_settlement,rural,NGP-000028,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Faircross,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,neutral_civic_or_planned,National civic lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000056,NGP-000056,Faircross Vale,Faircross Vale,faircross-vale,VILLAGE,rural_settlement,rural,NGP-000028,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Faircross,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000057,NGP-000057,North Kingswell,North Kingswell,north-kingswell,VILLAGE,rural_settlement,rural,NGP-000029,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Kingswell,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000058,NGP-000058,Kingswell End,Kingswell End,kingswell-end,VILLAGE,rural_settlement,rural,NGP-000029,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Kingswell,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000059,NGP-000059,Brackenford Heath,Brackenford Heath,brackenford-heath,VILLAGE,rural_settlement,rural,NGP-000030,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Brackenford,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000060,NGP-000060,Brackenford Grove,Brackenford Grove,brackenford-grove,VILLAGE,rural_settlement,rural,NGP-000030,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Brackenford,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000061,NGP-000061,Upper Rosehaven,Upper Rosehaven,upper-rosehaven,VILLAGE,rural_settlement,rural,NGP-000031,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Rosehaven,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000062,NGP-000062,Rosehaven Meadow,Rosehaven Meadow,rosehaven-meadow,VILLAGE,rural_settlement,rural,NGP-000031,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Rosehaven,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000063,NGP-000063,Claybourne Ford,Claybourne Ford,claybourne-ford,VILLAGE,rural_settlement,rural,NGP-000032,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Claybourne,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000064,NGP-000064,Claybourne Common,Claybourne Common,claybourne-common,VILLAGE,rural_settlement,rural,NGP-000032,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Claybourne,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000065,NGP-000065,Little Newstead,Little Newstead,little-newstead,VILLAGE,rural_settlement,rural,NGP-000033,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Newstead,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000066,NGP-000066,Newstead Rise,Newstead Rise,newstead-rise,VILLAGE,rural_settlement,rural,NGP-000033,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Newstead,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000067,NGP-000067,Larkspur Hill,Larkspur Hill,larkspur-hill,VILLAGE,rural_settlement,rural,NGP-000034,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Larkspur,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000068,NGP-000068,Larkspur Springs,Larkspur Springs,larkspur-springs,VILLAGE,rural_settlement,rural,NGP-000034,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Larkspur,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000069,NGP-000069,West Eastbridge,West Eastbridge,west-eastbridge,VILLAGE,rural_settlement,rural,NGP-000035,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Eastbridge,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000070,NGP-000070,Eastbridge Lane,Eastbridge Lane,eastbridge-lane,VILLAGE,rural_settlement,rural,NGP-000035,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Eastbridge,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000071,NGP-000071,Hillmark Wood,Hillmark Wood,hillmark-wood,VILLAGE,rural_settlement,rural,NGP-000036,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Hillmark,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000072,NGP-000072,Hillmark Beck,Hillmark Beck,hillmark-beck,VILLAGE,rural_settlement,rural,NGP-000036,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Hillmark,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000073,NGP-000073,South Greyhaven,South Greyhaven,south-greyhaven,VILLAGE,rural_settlement,rural,NGP-000037,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Greyhaven,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000074,NGP-000074,Greyhaven Court,Greyhaven Court,greyhaven-court,VILLAGE,rural_settlement,rural,NGP-000037,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Greyhaven,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000075,NGP-000075,Willowgate Gate,Willowgate Gate,willowgate-gate,VILLAGE,rural_settlement,rural,NGP-000038,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Willowgate,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,neutral_civic_or_planned,National civic lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000076,NGP-000076,Willowgate Downs,Willowgate Downs,willowgate-downs,VILLAGE,rural_settlement,rural,NGP-000038,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Willowgate,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,neutral_civic_or_planned,National civic lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000077,NGP-000077,Stoneleigh Mill,Stoneleigh Mill,stoneleigh-mill,VILLAGE,rural_settlement,rural,NGP-000039,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Stoneleigh,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000078,NGP-000078,Stoneleigh Park,Stoneleigh Park,stoneleigh-park,VILLAGE,rural_settlement,rural,NGP-000039,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Rural community linked to Stoneleigh,smallholder_agriculture_and_rural_services,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000079,NGP-000079,Cedar Market,Cedar Market,cedar-market,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000025,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Market and service node linked to Ashbourne,retail_trade_and_rural_services,retail_units|mixed_use_buildings|storage|small_warehouses,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000080,NGP-000080,Junction Five,Junction Five,junction-five,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000028,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Market and service node linked to Faircross,retail_trade_and_rural_services,retail_units|mixed_use_buildings|storage|small_warehouses,neutral_civic_or_planned,National civic lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000081,NGP-000081,Old Toll,Old Toll,old-toll,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000031,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Market and service node linked to Rosehaven,retail_trade_and_rural_services,retail_units|mixed_use_buildings|storage|small_warehouses,neutral_civic_or_planned,National civic lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000082,NGP-000082,Farmers' Gate,Farmers' Gate,farmers-gate,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000034,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Market and service node linked to Larkspur,retail_trade_and_rural_services,retail_units|mixed_use_buildings|storage|small_warehouses,neutral_civic_or_planned,National civic lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000083,NGP-000083,Lantern Cross,Lantern Cross,lantern-cross,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000037,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Market and service node linked to Greyhaven,retail_trade_and_rural_services,retail_units|mixed_use_buildings|storage|small_warehouses,neutral_civic_or_planned,National civic lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000084,NGP-000084,Eastline Industrial Park,Eastline Industrial Park,eastline-industrial-park,INDUSTRIAL_ZONE,special_economic_locality,specialized,NGP-000001,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Industrial and logistics locality within Orivane Capital Territory,manufacturing_and_logistics,warehouses|factories|logistics_yards|industrial_land,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000085,NGP-000085,Capital Logistics Zone,Capital Logistics Zone,capital-logistics-zone,INDUSTRIAL_ZONE,special_economic_locality,specialized,NGP-000003,NGP-000001,NGR-01,Orivane Capital Territory,NVG,false,false,central_plateau,Industrial and logistics locality within Orivane Capital Territory,processing_and_freight,warehouses|factories|logistics_yards|industrial_land,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
